Date,Latitude,Longitude
01/03/2013 01:27:00 PM,41.71175083,-87.621447619
01/03/2013 02:48:00 AM,41.795991039,-87.630542489
01/02/2013 01:00:00 PM,41.873696636,-87.754824282
01/03/2013 01:11:00 PM,41.772488662,-87.643626238
01/03/2013 02:00:00 PM,41.793229286,-87.65363521
01/03/2013 10:30:00 AM,41.844162699,-87.695199039
01/01/2013 07:30:00 PM,41.805776361,-87.675832432
01/03/2013 01:15:00 PM,41.750975144,-87.623641998
01/03/2013 02:05:00 PM,41.897897548,-87.772402165
01/03/2013 02:49:00 PM,41.867510704,-87.697151363
01/01/2013 05:00:00 PM,41.794672085,-87.623570871
01/02/2013 07:30:00 PM,41.706925829,-87.642045876
01/03/2013 02:30:00 PM,41.813944055,-87.742105002
01/03/2013 03:15:00 PM,41.769661943,-87.644525308
01/02/2013 08:00:00 PM,41.807065099,-87.740693749
01/03/2013 05:42:00 AM,41.783189705,-87.599501955
01/03/2013 12:18:00 PM,41.766246905,-87.624932618
01/03/2013 11:00:00 AM,41.781648626,-87.602705681
01/03/2013 03:24:00 PM,41.793930473,-87.773988021
01/03/2013 01:00:00 PM,41.891190384,-87.756293479
01/03/2013 11:47:00 AM,41.744661837,-87.551142647
01/03/2013 07:00:00 AM,41.912794037,-87.705736165
01/03/2013 03:10:00 PM,41.745368292,-87.602589491
01/03/2013 11:40:00 AM,41.78131246,-87.605950633
01/03/2013 03:15:00 PM,41.750940757,-87.625185222
01/02/2013 02:00:00 PM,41.886101822,-87.76996403
01/03/2013 03:45:00 PM,41.966354245,-87.658082115
01/03/2013 02:25:00 PM,41.893622099,-87.716751506
01/02/2013 11:30:00 AM,41.921014404,-87.711034997
01/02/2013 09:00:00 PM,41.897664077,-87.724929353
01/03/2013 03:45:00 PM,41.829202959,-87.693586427
01/03/2013 11:10:00 AM,41.758432859,-87.624765668
01/03/2013 01:49:00 PM,41.929494816,-87.683916158
01/03/2013 03:10:00 PM,41.875531602,-87.686247265
01/03/2013 11:39:00 AM,41.773780824,-87.645848665
01/03/2013 03:50:00 PM,41.816569249,-87.621003344
01/03/2013 03:04:00 PM,41.769661943,-87.644525308
01/03/2013 01:45:00 PM,41.854881225,-87.706559613
01/03/2013 03:10:00 PM,41.783425593,-87.622173294
01/03/2013 03:50:00 PM,41.743699063,-87.589226392
01/03/2013 03:04:00 PM,41.895446717,-87.751943093
01/03/2013 03:47:00 PM,41.774532523,-87.688399951
01/03/2013 03:47:00 PM,41.769185486,-87.625732415
01/03/2013 04:00:00 PM,41.75350644,-87.665946948
01/03/2013 03:30:00 PM,41.876607964,-87.627644063
01/02/2013 07:51:00 PM,41.820177354,-87.620904658
01/03/2013 03:15:00 PM,41.903136692,-87.648062686
01/03/2013 03:40:00 PM,41.850996822,-87.721077378
01/03/2013 03:33:00 PM,41.769846238,-87.57239159
01/03/2013 03:40:00 PM,41.972094825,-87.707927095
01/03/2013 03:49:00 PM,41.962854626,-87.724691949
01/03/2013 12:10:00 PM,41.748214668,-87.634885958
01/03/2013 03:55:00 PM,41.850048056,-87.633302141
01/02/2013 02:30:00 PM,41.744626883,-87.553671472
01/03/2013 04:31:00 PM,41.883659738,-87.632421239
01/03/2013 03:40:00 PM,41.939718063,-87.738287212
01/03/2013 04:15:00 PM,41.894159636,-87.712614324
01/03/2013 04:41:00 PM,41.759382774,-87.669397326
01/03/2013 03:30:00 PM,41.778811931,-87.661761688
01/03/2013 02:15:00 PM,41.776634006,-87.669021452
01/03/2013 04:52:00 PM,41.880440775,-87.749699606
01/03/2013 12:00:00 PM,41.910941796,-87.700258214
01/03/2013 08:00:00 AM,41.859991402,-87.715235545
01/03/2013 04:17:00 PM,41.785246261,-87.615747505
01/02/2013 07:00:00 PM,41.771627792,-87.706014366
01/03/2013 04:33:00 PM,41.901324508,-87.723822
01/03/2013 03:20:00 PM,41.853416133,-87.723961395
01/03/2013 05:00:00 PM,41.782207371,-87.699571875
01/03/2013 06:00:00 AM,41.902141421,-87.765958681
01/03/2013 01:30:00 PM,41.772744893,-87.700541196
01/03/2013 03:44:00 PM,41.816321863,-87.631189677
01/03/2013 01:18:00 PM,41.782345082,-87.705660591
01/03/2013 04:15:00 PM,41.765997125,-87.66382344
01/03/2013 10:40:00 AM,41.76779509,-87.718397723
01/03/2013 08:00:00 AM,41.841664957,-87.720821376
01/03/2013 06:30:00 AM,41.841664957,-87.720821376
01/03/2013 03:35:00 PM,41.940499651,-87.654124403
01/03/2013 04:15:00 PM,41.897270263,-87.641778338
01/03/2013 02:45:00 PM,41.754592961,-87.741528537
01/01/2013 08:00:00 AM,41.979006297,-87.906463155
01/03/2013 04:03:00 PM,41.949990072,-87.776665816
01/03/2013 03:00:00 PM,41.781212688,-87.60840094
01/03/2013 06:00:00 AM,41.888658404,-87.738199396
01/03/2013 04:01:00 PM,41.744177878,-87.587311749
01/03/2013 11:00:00 AM,42.010909853,-87.709143958
01/03/2013 04:50:00 PM,41.931800684,-87.726174308
01/03/2013 01:50:00 PM,42.012348913,-87.697347517
01/03/2013 05:25:00 PM,41.86548698,-87.722712365
01/03/2013 04:35:00 PM,41.752874919,-87.574790969
01/03/2013 05:00:00 PM,41.763494907,-87.579309989
01/03/2013 04:30:00 PM,41.845409145,-87.640358941
01/01/2013 09:20:00 PM,41.755929033,-87.657389725
01/03/2013 06:04:00 PM,41.880334264,-87.757959152
01/03/2013 05:40:00 PM,41.860253606,-87.720122737
01/01/2013 12:30:00 AM,41.806911207,-87.619525809
01/03/2013 08:00:00 AM,41.842399358,-87.725269677
01/02/2013 09:00:00 PM,41.949054475,-87.714008304
01/03/2013 08:00:00 AM,41.77890586,-87.775200166
01/02/2013 11:00:00 PM,41.835762166,-87.631623068
01/03/2013 08:00:00 AM,41.768289597,-87.644492335
01/02/2013 11:08:00 PM,41.750507872,-87.653008657
01/02/2013 12:30:00 PM,41.755390649,-87.652656566
01/03/2013 05:55:00 PM,41.97531545,-87.692310094
01/03/2013 05:40:00 PM,41.750975144,-87.623641998
01/03/2013 05:50:00 PM,41.746812978,-87.607538477
01/03/2013 05:30:00 PM,41.857903816,-87.710303706
01/03/2013 06:37:00 PM,41.946562888,-87.713021546
01/03/2013 06:42:00 PM,41.800982911,-87.676934029
01/03/2013 12:00:00 PM,41.796139271,-87.598103702
01/03/2013 05:30:00 PM,41.793949274,-87.67118967
01/03/2013 05:15:00 PM,41.921609881,-87.665127713
01/03/2013 06:00:00 PM,41.775263672,-87.765021624
01/03/2013 10:00:00 AM,41.949828394,-87.801017703
01/03/2013 05:15:00 PM,41.883500187,-87.627876698
01/02/2013 11:00:00 AM,41.882317624,-87.759457988
01/01/2013 01:00:00 AM,41.899476558,-87.72620879
01/03/2013 06:40:00 PM,41.886629337,-87.713612685
01/03/2013 03:20:00 PM,41.738514011,-87.555097433
01/03/2013 05:30:00 PM,41.899939653,-87.728680162
01/01/2013 01:00:00 AM,41.654162338,-87.605890048
01/03/2013 04:00:00 PM,41.891077128,-87.706418904
01/02/2013 02:00:00 PM,41.874112944,-87.670865933
01/03/2013 08:15:00 AM,41.901553018,-87.665722569
01/03/2013 07:00:00 PM,41.901502685,-87.720176371
01/03/2013 06:15:00 PM,41.780725036,-87.661818721
01/03/2013 06:07:00 PM,41.751689457,-87.665903469
01/03/2013 08:00:00 AM,41.753476898,-87.650181015
01/03/2013 06:40:00 PM,41.717737994,-87.599485169
01/03/2013 05:30:00 PM,41.743127083,-87.629100248
01/02/2013 07:00:00 PM,41.657269277,-87.599897587
01/03/2013 06:00:00 PM,41.904462283,-87.72714238
01/03/2013 06:40:00 PM,41.911016407,-87.780612313
01/03/2013 06:50:00 PM,41.750185415,-87.644029945
01/03/2013 03:30:00 PM,41.682559808,-87.648153091
01/03/2013 05:15:00 PM,41.750018001,-87.644028071
01/02/2013 07:00:00 PM,41.677052099,-87.635864574
01/03/2013 04:58:00 PM,41.744580559,-87.643866372
01/01/2013 01:30:00 AM,41.901993756,-87.628349059
01/03/2013 06:00:00 AM,41.708457813,-87.611357689
01/01/2013 09:00:00 AM,41.695281571,-87.626246479
01/03/2013 06:45:00 PM,41.69369034,-87.644856823
01/03/2013 01:00:00 PM,41.691751579,-87.685225652
01/03/2013 03:30:00 PM,41.983064712,-87.709176935
01/03/2013 05:15:00 PM,41.695342412,-87.661078222
01/03/2013 07:11:00 PM,41.879489692,-87.746161049
01/03/2013 04:00:00 PM,41.916976003,-87.742411558
01/01/2013 12:10:00 AM,41.95488231,-87.662567089
01/03/2013 06:15:00 PM,41.87154041,-87.705838807
01/03/2013 05:37:00 PM,41.866810739,-87.625817031
01/03/2013 06:45:00 PM,41.867251542,-87.639594427
01/03/2013 06:10:00 PM,41.807649258,-87.672233362
01/02/2013 08:00:00 AM,41.956532166,-87.706873393
01/03/2013 05:20:00 PM,41.961095248,-87.715891865
01/03/2013 07:20:00 PM,41.758365623,-87.561509844
01/03/2013 02:00:00 PM,41.7813035,-87.736270958
01/03/2013 07:30:00 PM,41.753387337,-87.707694602
01/03/2013 06:13:00 PM,41.876920037,-87.706002827
01/03/2013 07:44:00 PM,41.787055603,-87.771092356
01/03/2013 01:30:00 PM,41.778363929,-87.693373371
01/03/2013 02:30:00 PM,41.752761249,-87.68291547
01/03/2013 07:50:00 PM,41.924228431,-87.747117979
01/03/2013 03:00:00 PM,41.998181556,-87.706991138
01/03/2013 03:30:00 PM,41.81070701,-87.675209784
01/03/2013 08:22:00 PM,41.691413679,-87.668826246
01/01/2013 12:30:00 PM,41.880593923,-87.693940696
01/03/2013 03:45:00 PM,41.795190695,-87.588029654
01/01/2013 01:00:00 PM,41.688437621,-87.700709059
01/03/2013 04:30:00 PM,41.809860998,-87.645565723
01/03/2013 09:00:00 AM,41.750496123,-87.601527212
01/03/2013 08:20:00 PM,41.856790413,-87.708424071
01/03/2013 07:32:00 PM,41.756732338,-87.563900695
01/03/2013 04:20:00 PM,41.719928903,-87.562328933
01/03/2013 07:30:00 PM,41.88499446,-87.717311877
01/03/2013 06:35:00 PM,41.802220518,-87.647793005
01/03/2013 03:45:00 AM,41.756094931,-87.644659401
01/03/2013 06:00:00 AM,41.936899239,-87.754834131
01/03/2013 06:50:00 PM,41.9474928,-87.71396828
01/03/2013 07:30:00 PM,41.747851897,-87.66337071
01/03/2013 02:00:00 PM,41.745740305,-87.56127998
01/03/2013 02:00:00 PM,41.781550965,-87.607212865
01/01/2013 09:00:00 PM,41.71251295,-87.53527826
01/03/2013 07:25:00 PM,41.735406341,-87.658194834
01/03/2013 07:17:00 PM,41.943879528,-87.781956926
01/03/2013 07:23:00 PM,41.964471957,-87.739023963
01/03/2013 08:08:00 PM,41.968910604,-87.693808416
01/02/2013 09:15:00 PM,42.004636157,-87.659550191
01/03/2013 02:00:00 PM,41.943027095,-87.740844142
01/03/2013 07:35:00 PM,41.780253982,-87.614802244
01/03/2013 08:20:00 PM,41.90971226,-87.73926766
01/03/2013 08:00:00 AM,41.93440082,-87.758972946
01/03/2013 04:45:00 PM,41.928560059,-87.764827971
01/03/2013 05:45:00 PM,41.902488594,-87.772949725
01/03/2013 01:34:00 AM,41.909561477,-87.751083949
01/03/2013 08:00:00 AM,41.934414541,-87.758972823
01/03/2013 08:25:00 PM,41.861081457,-87.693790049
01/03/2013 07:58:00 AM,41.651110434,-87.54110073
01/03/2013 08:40:00 PM,41.975151721,-87.698898226
01/03/2013 08:20:00 PM,41.766978356,-87.582806527
01/02/2013 10:00:00 AM,41.76017017,-87.574928638
01/03/2013 08:17:00 PM,41.876954977,-87.736237031
01/03/2013 08:15:00 AM,41.909104372,-87.682315384
01/02/2013 05:30:00 PM,41.939512199,-87.764815238
01/03/2013 07:20:00 PM,41.915715209,-87.69255782
01/03/2013 08:00:00 AM,41.884099198,-87.675151205
01/03/2013 08:30:00 PM,41.824976728,-87.633795457
01/03/2013 08:40:00 PM,41.749633382,-87.657353164
01/03/2013 03:53:00 PM,41.763111405,-87.600625142
01/03/2013 02:15:00 PM,41.652576059,-87.610668428
01/03/2013 08:01:00 PM,41.897262891,-87.750758581
01/03/2013 08:00:00 PM,41.766576131,-87.624918
01/03/2013 07:47:00 PM,41.773405326,-87.625143469
01/03/2013 05:37:00 PM,41.773102818,-87.667723474
01/02/2013 11:00:00 PM,41.9654884,-87.650880682
01/03/2013 10:15:00 AM,41.784358494,-87.659478171
01/03/2013 04:00:00 PM,41.997494712,-87.763732908
01/03/2013 06:00:00 PM,41.961833888,-87.650548327
01/03/2013 12:40:00 PM,41.778868505,-87.673896581
01/03/2013 07:30:00 PM,41.772163393,-87.608183909
01/03/2013 04:30:00 PM,41.928313828,-87.737375271
01/03/2013 09:00:00 PM,41.778642413,-87.694595146
01/03/2013 07:16:00 PM,41.74181305,-87.604967558
01/03/2013 08:25:00 PM,41.738668245,-87.674077177
01/02/2013 04:10:00 PM,41.899410159,-87.624131266
01/03/2013 02:49:00 PM,41.925076902,-87.673855622
01/03/2013 08:40:00 PM,41.86625461,-87.718967674
01/03/2013 08:55:00 PM,41.697624892,-87.620860102
01/03/2013 09:45:00 PM,41.874698757,-87.707294987
01/03/2013 06:35:00 PM,41.884613395,-87.706228705
01/03/2013 09:10:00 PM,41.905833996,-87.638427474
01/03/2013 05:10:00 AM,41.834650079,-87.616847182
01/03/2013 09:25:00 PM,41.81035919,-87.606583156
01/03/2013 09:00:00 PM,41.750111323,-87.644030737
01/03/2013 10:30:00 AM,41.831172207,-87.615825544
01/03/2013 09:20:00 PM,41.817451867,-87.623051594
01/02/2013 06:40:00 PM,41.654022637,-87.606799105
01/03/2013 07:30:00 PM,41.815156141,-87.633535496
01/03/2013 09:07:00 PM,41.999478195,-87.660675181
01/02/2013 10:00:00 PM,41.880417533,-87.751609318
01/03/2013 09:37:00 PM,41.836227249,-87.648663182
01/03/2013 10:00:00 PM,41.909386659,-87.764939346
01/03/2013 09:00:00 PM,41.767025054,-87.643673764
01/03/2013 09:00:00 PM,41.805850942,-87.645454564
01/03/2013 08:57:00 PM,41.871837936,-87.709070595
01/03/2013 09:05:00 PM,41.852231622,-87.672053438
01/03/2013 09:45:00 PM,41.781335054,-87.615651789
01/03/2013 09:15:00 PM,41.858926941,-87.719386551
01/03/2013 09:35:00 PM,41.768286639,-87.686472033
01/01/2013 01:00:00 AM,41.744436506,-87.658430032
01/03/2013 09:00:00 PM,41.939785621,-87.662434964
01/03/2013 10:15:00 PM,41.878638996,-87.627691486
01/03/2013 02:00:00 PM,41.767446117,-87.586364088
01/03/2013 05:48:00 PM,41.817201217,-87.639059993
01/03/2013 05:00:00 PM,41.844243782,-87.725321944
01/03/2013 09:25:00 PM,41.97786637,-87.678485767
01/03/2013 09:00:00 PM,41.931502412,-87.668368757
01/03/2013 08:52:00 PM,41.753652362,-87.558055375
01/03/2013 08:38:00 PM,41.916002784,-87.634591587
01/02/2013 09:00:00 PM,41.775015003,-87.777580203
01/03/2013 09:00:00 AM,41.835032106,-87.631609026
01/03/2013 08:30:00 PM,41.76321877,-87.655209271
01/01/2013 01:00:00 AM,42.017109026,-87.677652759
01/01/2013 09:30:00 AM,41.779807738,-87.59463493
01/03/2013 03:00:00 AM,41.979006297,-87.906463155
01/03/2013 10:15:00 PM,41.975889511,-87.68995068
01/03/2013 03:00:00 PM,41.724735027,-87.610589374
01/03/2013 05:02:00 AM,41.773280699,-87.591480096
01/03/2013 12:02:00 AM,41.724297564,-87.642075826
01/03/2013 09:00:00 PM,41.867403849,-87.628105092
01/03/2013 08:45:00 PM,41.857846739,-87.626055338
01/03/2013 10:15:00 PM,42.01277753,-87.666492522
01/03/2013 08:15:00 PM,41.884790951,-87.624469241
01/03/2013 01:15:00 PM,41.840375885,-87.629033152
01/03/2013 03:00:00 PM,41.74958972,-87.665844597
01/03/2013 10:20:00 PM,41.740399627,-87.552711315
01/03/2013 09:45:00 PM,41.791368386,-87.653588863
01/03/2013 04:00:00 AM,41.768054437,-87.569117315
01/01/2013 09:00:00 AM,41.940412833,-87.651052567
01/03/2013 09:15:00 PM,41.767411514,-87.621103862
01/03/2013 10:05:00 PM,41.883069399,-87.763285108
01/03/2013 10:33:00 PM,41.692254346,-87.623094232
01/03/2013 03:30:00 PM,41.692196959,-87.618265505
01/03/2013 09:30:00 PM,41.773145953,-87.605163074
01/03/2013 07:00:00 PM,41.787491401,-87.694844661
01/03/2013 08:03:00 PM,41.745447932,-87.589341781
01/03/2013 10:20:00 PM,41.687902439,-87.632580507
01/03/2013 09:23:00 PM,41.75852909,-87.608517015
01/03/2013 10:00:00 PM,41.82254499,-87.665557031
01/03/2013 09:13:00 PM,41.753013351,-87.563831503
01/03/2013 09:00:00 PM,41.867399713,-87.628325419
01/03/2013 07:30:00 PM,41.774267051,-87.733623342
01/03/2013 10:40:00 PM,41.75540745,-87.649017072
01/03/2013 02:30:00 AM,41.881921637,-87.736154071
01/03/2013 09:30:00 PM,41.837489008,-87.646264459
01/03/2013 10:02:00 PM,41.905390963,-87.687091979
01/03/2013 10:30:00 PM,41.859076771,-87.705979024
01/03/2013 04:00:00 PM,41.907153315,-87.639680572
01/03/2013 09:10:00 PM,41.743795972,-87.615677905
01/03/2013 10:21:00 PM,41.866258861,-87.718736342
01/03/2013 11:00:00 PM,41.833575663,-87.652250787
01/03/2013 09:55:00 PM,41.762649738,-87.650413609
01/03/2013 10:00:00 PM,41.763456466,-87.579306774
01/03/2013 11:25:00 PM,41.886817255,-87.726706931
01/01/2013 11:00:00 AM,41.823740961,-87.624258853
01/03/2013 09:30:00 PM,41.719311646,-87.628605766
01/03/2013 10:00:00 PM,41.897800218,-87.71394914
01/03/2013 11:35:00 PM,41.865253059,-87.728812529
01/03/2013 10:20:00 PM,41.740399627,-87.552711315
01/03/2013 11:30:00 PM,41.830553914,-87.6205401
01/03/2013 11:20:00 PM,41.885647407,-87.738091461
01/03/2013 11:20:00 PM,41.765132586,-87.713701944
01/03/2013 04:00:00 PM,41.904025525,-87.759094655
01/03/2013 11:45:00 PM,41.800609122,-87.651397041
01/03/2013 11:30:00 PM,41.780243493,-87.615319321
01/04/2013 12:10:00 AM,41.751290094,-87.682879015
01/03/2013 10:25:00 PM,41.709322857,-87.681709123
01/02/2013 10:00:00 PM,41.760296965,-87.684345797
01/03/2013 11:40:00 PM,41.81111339,-87.687824055
01/02/2013 07:00:00 AM,41.779485962,-87.663459505
01/03/2013 11:30:00 PM,41.879633598,-87.736281864
01/03/2013 11:51:00 PM,41.670107447,-87.639248298
01/03/2013 11:00:00 PM,41.967255345,-87.655458187
01/03/2013 11:15:00 PM,41.865456866,-87.704418782
01/04/2013 12:29:00 AM,41.877359722,-87.749305368
01/03/2013 09:50:00 PM,41.957159179,-87.776915934
01/03/2013 11:45:00 PM,41.695247013,-87.629110192
01/03/2013 10:45:00 PM,41.700501645,-87.624523155
01/03/2013 10:30:00 PM,41.691671509,-87.623814606
01/04/2013 12:30:00 AM,41.911687298,-87.788347452
01/01/2013 02:00:00 AM,41.734848009,-87.603240005
01/03/2013 10:30:00 PM,41.813085944,-87.621313392
01/03/2013 11:40:00 PM,41.697309565,-87.628022145
01/04/2013 12:30:00 AM,41.706875037,-87.628265515
01/04/2013 12:01:00 AM,41.757177889,-87.565687589
01/04/2013 12:47:00 AM,42.019399237,-87.675049485
01/03/2013 11:40:00 PM,42.011590288,-87.664304495
01/03/2013 10:15:00 PM,41.99679146,-87.692296948
01/03/2013 10:00:00 PM,41.707878434,-87.580095747
01/04/2013 12:10:00 AM,41.851851166,-87.699486822
01/04/2013 01:24:00 AM,41.76870453,-87.614128347
01/04/2013 01:30:00 AM,41.765188616,-87.581896344
01/04/2013 12:05:00 AM,41.910091152,-87.708789863
01/03/2013 11:30:00 PM,41.892246323,-87.775048278
01/04/2013 12:50:00 AM,41.999533347,-87.671104423
01/04/2013 01:37:00 AM,41.878405256,-87.760194345
01/03/2013 03:30:00 PM,41.661962395,-87.640184817
01/04/2013 01:15:00 AM,41.664735608,-87.631825316
01/02/2013 09:30:00 AM,41.862626725,-87.644941803
01/03/2013 12:01:00 AM,41.859836913,-87.70296877
01/03/2013 11:00:00 PM,41.919541685,-87.759694111
01/03/2013 10:55:00 PM,41.932758041,-87.791358122
01/04/2013 01:40:00 AM,41.860116574,-87.714019255
01/03/2013 12:30:00 PM,41.930566902,-87.723279092
01/03/2013 11:23:00 PM,41.817631424,-87.618375922
01/03/2013 11:05:00 PM,41.878827643,-87.729099546
01/04/2013 12:10:00 AM,41.850359857,-87.623741058
01/04/2013 02:04:00 AM,41.792522974,-87.703529737
01/03/2013 11:05:00 PM,41.796400258,-87.717119507
01/03/2013 09:00:00 PM,41.917434785,-87.702777031
01/03/2013 10:30:00 PM,41.909509901,-87.754996996
01/03/2013 07:30:00 PM,41.92459921,-87.717298504
01/03/2013 10:42:00 PM,41.699558518,-87.650510303
01/04/2013 02:55:00 AM,41.890057206,-87.628491342
01/03/2013 11:00:00 PM,41.656673496,-87.547136365
01/04/2013 01:15:00 AM,41.730960457,-87.551279583
01/03/2013 10:00:00 AM,41.808634077,-87.645527495
01/04/2013 02:30:00 AM,41.885393253,-87.663547848
01/03/2013 11:30:00 AM,41.753252094,-87.646536874
01/04/2013 02:40:00 AM,41.748508676,-87.608798314
01/04/2013 01:31:00 AM,41.923399497,-87.685789538
01/04/2013 01:42:00 AM,41.731402614,-87.588925029
01/04/2013 02:10:00 AM,41.722418406,-87.625066239
01/04/2013 02:35:00 AM,41.773380242,-87.582302978
01/03/2013 10:10:00 PM,41.855892938,-87.671659664
01/03/2013 10:50:00 PM,41.775221829,-87.642687763
01/04/2013 02:50:00 AM,41.901861668,-87.72627803
01/04/2013 04:00:00 AM,41.890845813,-87.629103359
01/04/2013 02:35:00 AM,41.780435167,-87.654521948
01/04/2013 04:00:00 AM,41.908481791,-87.639724969
01/04/2013 03:05:00 AM,41.73665603,-87.545820897
01/04/2013 03:05:00 AM,41.73665603,-87.545820897
01/04/2013 01:30:00 AM,41.916228094,-87.713502772
01/02/2013 03:00:00 PM,41.911067626,-87.705683274
01/04/2013 05:00:00 AM,41.768537094,-87.614122885
01/04/2013 05:07:00 AM,41.770343087,-87.623428556
01/04/2013 03:30:00 AM,41.981433354,-87.8069408
01/04/2013 04:30:00 AM,41.740561209,-87.666835817
01/04/2013 04:30:00 AM,41.778660358,-87.693381423
01/04/2013 04:45:00 AM,41.676043402,-87.617759833
01/04/2013 05:25:00 AM,41.752562961,-87.637363874
01/04/2013 03:05:00 AM,41.736543497,-87.545818607
01/04/2013 03:43:00 AM,41.759381999,-87.645474583
01/04/2013 05:15:00 AM,41.748683295,-87.605164746
01/04/2013 03:00:00 AM,41.891160331,-87.759606553
01/04/2013 01:00:00 AM,41.895589775,-87.769068924
01/03/2013 10:55:00 PM,41.888677207,-87.746653518
01/03/2013 09:00:00 PM,41.882182885,-87.768816003
01/03/2013 11:00:00 PM,41.73388638,-87.606526282
01/03/2013 04:30:00 PM,41.907514594,-87.66638417
01/03/2013 12:30:00 AM,41.734491742,-87.67174942
01/04/2013 12:30:00 AM,41.858345496,-87.668668339
01/04/2013 03:00:00 AM,41.926661606,-87.746393824
01/04/2013 02:25:00 AM,41.856442245,-87.654805322
01/04/2013 07:15:00 AM,41.716497747,-87.563443131
01/03/2013 10:30:00 PM,41.69893579,-87.641373468
01/04/2013 05:53:00 AM,41.793630486,-87.622438213
01/02/2013 04:00:00 PM,41.881611419,-87.627757931
01/03/2013 09:30:00 PM,41.765424622,-87.578129085
01/03/2013 11:00:00 PM,41.698929379,-87.638945789
01/03/2013 07:00:00 PM,41.807729609,-87.660080604
01/02/2013 06:00:00 PM,41.735586037,-87.729956748
01/03/2013 11:30:00 PM,41.752420066,-87.726387183
01/04/2013 06:30:00 AM,41.802312384,-87.673318832
01/04/2013 07:20:00 AM,41.795339302,-87.671912479
01/04/2013 06:00:00 AM,41.732595945,-87.616037065
01/04/2013 04:50:00 AM,41.840859176,-87.626847966
01/03/2013 08:30:00 PM,41.76838955,-87.617742587
01/04/2013 06:56:00 AM,41.758173366,-87.628532608
01/04/2013 09:00:00 AM,41.918156714,-87.650047788
01/03/2013 01:00:00 PM,41.763000537,-87.615229357
01/03/2013 07:40:00 PM,41.73567732,-87.622583049
01/04/2013 02:00:00 AM,41.747688375,-87.551483355
01/04/2013 07:55:00 AM,41.773496268,-87.703935864
01/03/2013 08:00:00 PM,41.904044449,-87.757393669
01/01/2013 09:00:00 AM,41.892631803,-87.618362824
01/03/2013 05:30:00 PM,41.895513591,-87.710779417
01/03/2013 09:50:00 PM,41.955777457,-87.69986247
01/02/2013 09:00:00 AM,41.878638996,-87.627691486
01/03/2013 05:07:00 PM,41.810372358,-87.670463013
01/03/2013 07:30:00 PM,41.88893074,-87.756614969
01/03/2013 10:15:00 PM,41.763292627,-87.589960386
01/04/2013 07:25:00 AM,41.864493678,-87.639158
01/01/2013 12:15:00 PM,41.751562921,-87.579343372
01/04/2013 12:43:00 AM,41.918158612,-87.696196628
01/04/2013 08:30:00 AM,41.736277427,-87.62510451
01/04/2013 04:39:00 AM,41.823466272,-87.631364776
01/04/2013 07:30:00 AM,41.947317986,-87.649787936
01/04/2013 08:00:00 AM,41.74181305,-87.604967558
01/04/2013 06:40:00 AM,41.96538033,-87.659063123
01/03/2013 03:45:00 PM,41.751266138,-87.606103045
01/04/2013 03:33:00 AM,41.90316852,-87.678441462
01/04/2013 07:20:00 AM,41.82353187,-87.640360088
01/04/2013 09:15:00 AM,41.906088123,-87.642796276
01/03/2013 11:30:00 PM,41.923760786,-87.640037203
01/03/2013 08:00:00 AM,41.905554539,-87.70821325
01/04/2013 08:40:00 AM,41.727129592,-87.575471223
01/04/2013 10:00:00 AM,41.955830611,-87.753548993
01/03/2013 03:30:00 PM,41.915337283,-87.641157128
01/04/2013 09:48:00 AM,41.847492873,-87.722197177
01/04/2013 09:20:00 AM,41.737839342,-87.584483251
01/03/2013 02:45:00 AM,41.808201741,-87.684420054
01/04/2013 01:45:00 AM,41.947297957,-87.651034295
01/03/2013 08:00:00 PM,41.96498423,-87.758246066
01/03/2013 07:00:00 PM,41.928962287,-87.724455648
01/04/2013 06:05:00 AM,41.933311232,-87.750235869
01/04/2013 01:00:00 AM,41.770695046,-87.608160122
01/04/2013 10:00:00 AM,41.878422757,-87.745201408
01/04/2013 09:40:00 AM,41.748512122,-87.60025615
01/04/2013 08:10:00 AM,41.980058274,-87.712435432
01/04/2013 09:35:00 AM,41.950672574,-87.712808923
01/04/2013 08:10:00 AM,41.941671111,-87.743977303
01/01/2013 04:00:00 AM,41.878485998,-87.753863087
01/04/2013 07:40:00 AM,41.790052428,-87.641395507
01/04/2013 09:35:00 AM,41.779164241,-87.690241703
01/04/2013 07:20:00 AM,41.776265081,-87.699410411
01/04/2013 05:00:00 AM,41.862866414,-87.714036773
01/02/2013 12:00:00 PM,41.96491786,-87.650000625
01/04/2013 09:30:00 AM,41.880956,-87.761563295
01/04/2013 02:54:00 AM,41.738393204,-87.54903498
01/04/2013 07:04:00 AM,42.020625602,-87.666443648
01/03/2013 11:00:00 PM,41.69524886,-87.628963709
01/04/2013 09:00:00 AM,41.853582531,-87.724807719
01/04/2013 10:15:00 AM,41.882707348,-87.647396016
01/04/2013 09:20:00 AM,41.883208624,-87.686489297
01/02/2013 01:00:00 AM,41.886048797,-87.672490716
01/04/2013 10:35:00 AM,41.897450179,-87.767913889
01/03/2013 10:30:00 AM,41.907470043,-87.672920073
01/04/2013 10:30:00 AM,41.79054357,-87.780130326
01/04/2013 10:40:00 AM,41.956936168,-87.758388282
01/03/2013 07:30:00 AM,41.754209909,-87.550433015
01/03/2013 07:30:00 AM,41.946911719,-87.674648862
01/03/2013 07:50:00 AM,41.986637514,-87.714217968
01/04/2013 09:40:00 AM,41.791461692,-87.718871979
